generation,rank_1,rank_2,swapAccepted
56901000,1,4,0
56902000,2,4,0
56903000,1,3,0
56904000,1,2,0
56905000,2,3,0
56906000,1,2,0
56907000,1,2,0
56908000,1,4,0
56909000,1,4,0
56910000,2,4,0
56911000,2,3,0
56912000,1,2,0
56913000,1,4,0
56914000,3,4,0
56915000,1,4,0
56916000,1,3,0
56917000,2,3,0
56918000,1,4,0
56919000,1,4,0
56920000,2,3,0
56921000,3,4,0
56922000,2,4,0
56923000,1,2,0
56924000,1,4,0
56925000,1,2,0
56926000,2,3,0
56927000,1,2,0
56928000,1,4,0
56929000,3,4,0
56930000,2,3,0
56931000,1,4,0
56932000,1,2,0
56933000,2,4,0
56934000,1,2,0
56935000,1,3,0
56936000,2,3,0
56937000,3,4,0
56938000,2,3,0
56939000,3,4,0
56940000,1,4,0
56941000,2,4,0
56942000,2,4,0
56943000,1,3,0
56944000,2,4,0
56945000,1,4,0
56946000,1,3,0
56947000,1,4,0
56948000,2,4,0
56949000,3,4,0
56950000,1,3,0
56951000,3,4,0
56952000,1,2,0
56953000,2,4,0
56954000,1,4,0
56955000,3,4,0
56956000,2,4,0
56957000,3,4,0
56958000,1,3,0
56959000,1,4,0
56960000,1,3,0
56961000,1,3,0
56962000,1,4,0
56963000,2,3,0
56964000,3,4,0
56965000,1,4,0
56966000,1,4,0
56967000,2,4,0
56968000,2,3,0
56969000,2,4,0
56970000,3,4,0
56971000,3,4,0
56972000,1,4,0
56973000,2,4,0
56974000,1,4,0
56975000,2,3,0
56976000,1,3,0
56977000,2,4,0
56978000,2,4,0
56979000,2,3,0
56980000,1,3,0
56981000,2,3,0
56982000,2,3,0
56983000,2,3,0
56984000,1,4,0
56985000,3,4,0
56986000,1,4,0
56987000,1,3,0
56988000,2,3,0
56989000,2,3,0
56990000,2,3,0
56991000,2,4,0
56992000,1,2,0
56993000,2,3,0
56994000,2,4,0
56995000,1,4,0
56996000,2,3,0
56997000,1,3,0
56998000,1,2,0
56999000,1,3,0
57000000,2,4,0
57001000,1,2,0
57002000,1,4,0
57003000,2,3,0
57004000,3,4,0
57005000,2,3,0
57006000,1,3,0
57007000,1,4,0
57008000,1,3,0
57009000,2,4,0
57010000,1,4,0
57011000,2,3,0
57012000,1,2,0
57013000,2,4,0
57014000,1,2,0
57015000,2,3,0
57016000,1,2,0
57017000,1,2,0
57018000,2,3,0
57019000,1,2,0
57020000,1,3,0
57021000,1,3,0
57022000,2,4,0
57023000,1,4,0
57024000,1,3,0
57025000,2,4,0
57026000,2,4,0
57027000,2,4,0
57028000,2,4,0
57029000,2,4,0
57030000,1,3,0
57031000,2,4,0
57032000,1,3,0
57033000,1,2,0
57034000,3,4,0
57035000,1,4,0
57036000,1,2,0
57037000,2,4,0
57038000,1,2,0
57039000,1,3,0
57040000,1,3,0
57041000,3,4,0
57042000,3,4,0
57043000,1,4,0
57044000,2,4,0
57045000,1,3,0
57046000,1,2,0
57047000,2,4,0
57048000,1,2,0
57049000,1,2,0
57050000,1,2,0
57051000,1,2,0
57052000,2,4,0
57053000,1,4,0
57054000,2,4,0
57055000,1,3,0
57056000,2,4,0
57057000,1,3,0
57058000,1,2,0
57059000,3,4,0
57060000,1,3,0
57061000,1,4,0
57062000,1,2,0
57063000,1,4,0
57064000,1,3,0
57065000,2,3,0
57066000,3,4,0
57067000,1,3,0
57068000,1,3,0
57069000,1,4,0
57070000,1,2,0
57071000,1,2,0
57072000,3,4,0
57073000,1,2,0
57074000,1,3,0
57075000,1,4,0
57076000,1,4,0
57077000,1,3,0
57078000,1,3,0
57079000,1,4,0
57080000,2,4,0
57081000,3,4,0
57082000,1,3,0
57083000,1,4,0
57084000,1,3,0
57085000,1,3,0
57086000,2,4,0
57087000,3,4,0
57088000,3,4,0
57089000,1,4,0
57090000,2,4,0
57091000,1,4,0
57092000,1,4,0
57093000,1,3,0
57094000,3,4,0
57095000,1,3,0
57096000,1,2,0
57097000,1,2,0
57098000,2,4,0
57099000,1,2,0
57100000,2,4,0
57101000,3,4,0
57102000,1,2,0
57103000,1,4,0
57104000,2,4,0
57105000,3,4,0
57106000,1,2,0
57107000,2,3,0
57108000,1,3,0
57109000,2,3,0
57110000,1,4,0
57111000,1,4,0
57112000,3,4,0
57113000,1,4,0
57114000,1,2,0
57115000,1,2,0
57116000,3,4,0
57117000,1,4,0
57118000,1,4,0
57119000,2,4,0
57120000,1,2,0
57121000,1,3,0
57122000,3,4,0
57123000,1,4,0
57124000,1,3,0
57125000,1,2,0
57126000,2,3,0
57127000,2,4,0
57128000,1,4,0
57129000,3,4,0
57130000,1,3,0
57131000,2,4,0
57132000,1,4,0
57133000,3,4,0
57134000,1,3,0
57135000,2,3,0
57136000,3,4,0
57137000,2,3,0
57138000,1,3,0
57139000,2,4,0
57140000,1,4,0
57141000,1,3,0
57142000,1,4,0
57143000,1,4,0
57144000,2,4,0
57145000,1,4,0
57146000,2,4,0
57147000,2,4,0
57148000,1,2,0
57149000,2,3,0
57150000,1,4,0
57151000,2,4,0
57152000,1,3,0
57153000,3,4,0
57154000,1,4,0
57155000,1,3,0
57156000,1,2,0
57157000,1,2,0
57158000,2,4,0
57159000,3,4,0
57160000,1,3,0
57161000,2,3,0
57162000,1,4,0
57163000,2,4,0
57164000,2,4,0
57165000,3,4,0
57166000,1,4,0
57167000,1,4,0
57168000,1,3,0
57169000,2,3,0
57170000,3,4,0
57171000,1,2,0
57172000,1,3,0
57173000,1,2,0
57174000,2,4,0
57175000,2,4,0
57176000,3,4,0
57177000,3,4,0
57178000,2,3,0
57179000,2,3,0
57180000,1,2,0
57181000,2,3,0
57182000,2,4,0
57183000,3,4,0
57184000,1,4,0
57185000,2,4,0
57186000,2,4,0
57187000,3,4,0
57188000,3,4,0
57189000,1,3,0
57190000,3,4,0
57191000,1,2,0
57192000,3,4,0
57193000,2,3,0
57194000,1,4,0
57195000,2,4,0
57196000,3,4,0
57197000,3,4,0
57198000,1,4,0
57199000,1,3,0
57200000,1,4,0
57201000,2,4,0
57202000,1,2,0
57203000,1,2,0
57204000,1,4,0
57205000,2,4,0
57206000,1,4,0
57207000,1,3,0
57208000,1,3,0
57209000,1,3,0
57210000,3,4,0
57211000,1,2,0
57212000,1,2,0
57213000,2,4,0
57214000,2,3,0
57215000,1,3,0
57216000,1,4,0
57217000,3,4,0
57218000,2,3,0
57219000,2,4,0
57220000,1,4,0
57221000,2,4,0
57222000,1,4,0
57223000,2,3,0
57224000,1,4,0
57225000,1,4,0
57226000,1,3,0
57227000,3,4,0
57228000,3,4,0
57229000,1,4,0
57230000,3,4,0
57231000,1,3,0
57232000,1,2,0
57233000,2,3,0
57234000,1,2,0
57235000,1,4,0
57236000,1,4,0
57237000,2,3,0
57238000,2,3,0
57239000,1,4,0
57240000,2,4,0
57241000,1,4,0
57242000,1,3,0
57243000,1,4,0
57244000,1,4,0
57245000,2,3,0
57246000,2,3,0
57247000,1,4,0
57248000,1,4,0
57249000,2,4,0
57250000,1,4,0
57251000,1,3,0
57252000,1,3,0
57253000,2,4,0
57254000,1,2,0
57255000,1,4,0
57256000,1,3,0
57257000,1,2,0
57258000,1,3,0
57259000,2,4,0
57260000,3,4,0
57261000,1,2,0
57262000,2,4,0
57263000,1,2,0
57264000,1,3,0
57265000,1,3,0
57266000,2,4,0
57267000,2,4,0
57268000,3,4,0
57269000,1,3,0
57270000,1,2,0
57271000,2,3,0
57272000,1,2,0
57273000,3,4,0
57274000,1,2,0
57275000,3,4,0
57276000,1,4,0
57277000,2,4,0
57278000,2,4,0
57279000,1,2,0
57280000,2,4,0
57281000,1,4,0
57282000,3,4,0
57283000,1,4,0
57284000,1,4,0
57285000,1,3,0
57286000,2,3,0
57287000,3,4,0
57288000,1,2,0
57289000,2,3,0
57290000,3,4,0
57291000,1,4,0
57292000,3,4,0
57293000,2,4,0
57294000,2,3,0
57295000,2,4,0
57296000,2,4,0
57297000,2,3,0
57298000,1,2,0
57299000,2,3,0
57300000,1,2,0
57301000,3,4,0
57302000,3,4,0
57303000,1,2,0
57304000,1,2,0
57305000,1,3,0
57306000,2,3,0
57307000,2,3,0
57308000,1,4,0
57309000,3,4,0
57310000,3,4,0
57311000,1,4,0
57312000,3,4,0
57313000,1,2,0
57314000,3,4,0
57315000,2,4,0
57316000,1,2,0
57317000,3,4,0
57318000,2,3,0
57319000,1,4,0
57320000,2,4,0
57321000,1,3,0
57322000,1,2,0
57323000,2,3,0
57324000,3,4,0
57325000,2,3,0
57326000,3,4,0
57327000,3,4,0
57328000,1,4,0
57329000,1,2,0
57330000,2,3,0
57331000,1,2,0
57332000,2,3,0
57333000,1,4,0
57334000,1,4,0
57335000,1,4,0
57336000,2,4,0
57337000,2,3,0
57338000,2,4,0
57339000,1,2,0
57340000,1,2,0
57341000,1,2,0
57342000,1,3,0
57343000,2,4,0
57344000,2,3,0
57345000,1,2,0
57346000,2,4,0
57347000,1,2,0
57348000,3,4,0
57349000,1,3,0
57350000,1,3,0
57351000,1,2,0
57352000,2,4,0
57353000,2,4,0
57354000,2,3,0
57355000,1,3,0
57356000,2,4,0
57357000,2,4,0
57358000,1,3,0
57359000,2,4,0
57360000,1,3,0
57361000,1,2,0
57362000,2,4,0
57363000,2,4,0
57364000,1,2,0
57365000,1,3,0
57366000,2,3,0
57367000,2,4,0
57368000,1,4,0
57369000,1,2,0
57370000,2,3,0
57371000,2,4,0
57372000,1,3,0
57373000,1,3,0
57374000,2,4,0
57375000,3,4,0
57376000,2,3,0
57377000,2,4,0
57378000,2,3,0
57379000,1,2,0
57380000,2,4,0
57381000,2,4,0
57382000,1,2,0
57383000,1,3,0
57384000,1,4,0
57385000,2,3,0
57386000,1,4,0
57387000,2,4,0
57388000,2,3,0
57389000,1,4,0
57390000,2,4,0
57391000,3,4,0
57392000,3,4,0
57393000,1,4,0
57394000,2,4,0
57395000,1,3,0
57396000,2,3,0
57397000,1,2,0
57398000,1,4,0
57399000,1,4,0
57400000,1,3,0
57401000,2,4,0
57402000,1,4,0
57403000,1,2,0
57404000,1,2,0
57405000,1,4,0
57406000,1,3,0
57407000,1,3,0
57408000,1,2,0
57409000,1,2,0
57410000,2,3,0
57411000,2,4,0
57412000,1,3,0
57413000,2,4,0
57414000,3,4,0
57415000,1,3,0
57416000,1,4,0
57417000,2,3,0
57418000,3,4,0
57419000,3,4,0
57420000,2,4,0
57421000,1,3,0
57422000,1,2,0
57423000,1,2,0
57424000,2,4,0
57425000,1,3,0
57426000,1,3,0
57427000,1,2,0
57428000,1,2,0
57429000,1,4,0
57430000,3,4,0
57431000,3,4,0
57432000,1,3,0
57433000,3,4,0
57434000,1,4,0
57435000,1,2,0
57436000,2,3,0
57437000,2,3,0
57438000,1,3,0
57439000,1,3,0
57440000,1,2,0
57441000,1,4,0
57442000,2,3,0
57443000,1,4,0
57444000,1,4,0
57445000,1,4,0
57446000,1,3,0
57447000,1,3,0
57448000,1,4,0
57449000,1,3,0
57450000,1,4,0
57451000,1,2,0
57452000,1,3,0
57453000,1,4,0
57454000,2,3,0
57455000,2,4,0
57456000,2,3,0
57457000,2,3,0
57458000,2,3,0
57459000,1,3,0
57460000,2,3,0
57461000,2,3,0
57462000,2,4,0
57463000,2,3,0
57464000,3,4,0
57465000,2,3,0
57466000,1,4,0
57467000,1,3,0
57468000,1,3,0
57469000,2,3,0
57470000,2,3,0
57471000,2,3,0
57472000,3,4,0
57473000,2,4,0
57474000,1,2,0
57475000,1,4,0
57476000,2,3,0
57477000,1,3,0
57478000,1,2,0
57479000,2,3,0
57480000,2,4,0
57481000,1,4,0
57482000,1,2,0
57483000,1,4,0
57484000,3,4,0
57485000,1,4,0
57486000,3,4,0
57487000,2,4,0
57488000,1,4,0
57489000,2,4,0
57490000,3,4,0
57491000,3,4,0
57492000,1,2,0
57493000,1,4,0
57494000,1,4,0
57495000,1,4,0
57496000,2,3,0
57497000,1,2,0
57498000,2,3,0
57499000,2,4,0
57500000,2,3,0
57501000,1,2,0
57502000,2,3,0
57503000,1,4,0
57504000,2,3,0
57505000,2,4,0
57506000,1,2,0
57507000,1,2,0
57508000,1,4,0
57509000,1,3,0
57510000,1,2,0
57511000,2,3,0
57512000,3,4,0
57513000,2,4,0
57514000,1,4,0
57515000,2,4,0
57516000,1,2,0
57517000,3,4,0
57518000,3,4,0
57519000,2,4,0
57520000,1,4,0
57521000,2,4,0
57522000,2,3,0
57523000,2,3,0
57524000,1,2,0
57525000,2,4,0
57526000,2,4,0
57527000,1,4,0
57528000,1,3,0
57529000,2,3,0
57530000,1,3,0
57531000,3,4,0
57532000,1,3,0
57533000,1,3,0
57534000,1,3,0
57535000,3,4,0
57536000,3,4,0
57537000,1,3,0
57538000,1,2,0
57539000,1,4,0
57540000,3,4,0
57541000,1,4,0
57542000,1,2,0
57543000,2,4,0
57544000,3,4,0
57545000,1,4,0
57546000,2,4,0
57547000,2,4,0
57548000,1,3,0
57549000,1,2,0
57550000,2,4,0
57551000,1,3,0
57552000,2,3,0
57553000,2,3,0
57554000,1,2,0
57555000,1,3,0
57556000,1,2,0
57557000,2,4,0
57558000,1,2,0
57559000,1,3,0
57560000,3,4,0
57561000,2,4,0
57562000,1,4,0
57563000,1,3,0
57564000,2,4,0
57565000,1,3,0
57566000,1,2,0
57567000,1,3,0
57568000,2,4,0
57569000,1,4,0
57570000,1,2,0
57571000,3,4,0
57572000,2,4,0
57573000,1,4,0
57574000,3,4,0
57575000,2,3,0
57576000,1,3,0
57577000,1,4,0
57578000,1,4,0
57579000,3,4,0
57580000,1,2,0
57581000,2,3,0
57582000,1,2,0
57583000,1,4,0
57584000,2,3,0
57585000,3,4,0
57586000,2,4,0
57587000,2,4,0
57588000,1,2,0
57589000,3,4,0
57590000,1,4,0
57591000,1,4,0
57592000,2,3,0
57593000,1,3,0
57594000,1,4,0
57595000,1,4,0
57596000,3,4,0
57597000,1,4,0
57598000,1,4,0
57599000,2,4,0
57600000,3,4,0
57601000,1,2,0
57602000,1,4,0
57603000,3,4,0
57604000,2,3,0
57605000,1,4,0
57606000,1,4,0
57607000,2,4,0
57608000,1,2,0
57609000,1,3,0
57610000,1,2,0
57611000,2,4,0
57612000,1,3,0
57613000,2,3,0
57614000,1,2,0
57615000,1,3,0
57616000,1,3,0
57617000,2,3,0
57618000,1,3,0
57619000,2,4,0
57620000,2,3,0
57621000,1,2,0
57622000,1,2,0
57623000,1,4,0
57624000,2,4,0
57625000,1,4,0
57626000,1,2,0
57627000,1,3,0
57628000,1,2,0
57629000,3,4,0
57630000,2,3,0
57631000,1,4,0
57632000,2,4,0
57633000,1,2,0
57634000,1,4,0
57635000,2,3,0
57636000,1,3,0
57637000,2,3,0
57638000,2,4,0
57639000,3,4,0
57640000,3,4,0
57641000,2,4,0
57642000,1,4,0
57643000,2,3,0
57644000,2,4,0
57645000,2,4,0
57646000,3,4,0
57647000,1,2,0
57648000,2,3,0
57649000,1,3,0
57650000,1,3,0
57651000,1,3,0
57652000,3,4,0
57653000,3,4,0
57654000,1,4,0
57655000,2,4,0
57656000,1,3,0
57657000,2,4,0
57658000,2,4,0
57659000,2,3,0
57660000,1,3,0
57661000,1,2,0
57662000,1,2,0
57663000,3,4,0
57664000,1,2,0
57665000,1,2,0
57666000,2,4,0
57667000,2,3,0
57668000,1,2,0
57669000,1,2,0
57670000,2,3,0
57671000,1,3,0
57672000,2,4,0
57673000,1,3,0
57674000,2,3,0
57675000,1,4,0
57676000,2,3,0
57677000,1,2,0
57678000,1,3,0
57679000,1,3,0
57680000,1,3,0
57681000,3,4,0
57682000,1,4,0
57683000,2,3,0
57684000,3,4,0
57685000,1,2,0
57686000,2,3,0
57687000,2,4,0
57688000,1,2,0
57689000,1,4,0
57690000,1,4,0
57691000,2,4,0
57692000,3,4,0
57693000,2,3,0
57694000,2,3,0
57695000,1,3,0
57696000,3,4,0
57697000,3,4,0
57698000,3,4,0
57699000,2,4,0
57700000,2,3,0
57701000,2,3,0
57702000,3,4,0
57703000,3,4,0
57704000,1,3,0
57705000,1,3,0
57706000,1,3,0
57707000,1,3,0
57708000,1,2,0
57709000,2,3,0
57710000,1,2,0
57711000,1,2,0
57712000,1,4,0
57713000,1,4,0
57714000,1,3,0
57715000,2,3,0
57716000,1,2,0
57717000,2,4,0
57718000,3,4,0
57719000,2,3,0
57720000,1,3,0
57721000,1,4,0
57722000,2,4,0
57723000,2,3,0
57724000,1,4,0
57725000,1,2,0
57726000,3,4,0
57727000,2,3,0
57728000,3,4,0
57729000,2,3,0
57730000,3,4,0
57731000,1,2,0
57732000,3,4,0
57733000,2,4,0
57734000,2,3,0
57735000,1,2,0
57736000,2,3,0
57737000,1,2,0
57738000,1,3,0
57739000,3,4,0
57740000,3,4,0
57741000,2,4,0
57742000,3,4,0
57743000,2,4,0
57744000,1,2,0
57745000,1,4,0
57746000,1,3,0
57747000,3,4,0
57748000,3,4,0
57749000,1,3,0
57750000,3,4,0
57751000,1,2,0
57752000,1,2,0
57753000,3,4,0
57754000,2,3,0
57755000,2,4,0
57756000,1,2,0
57757000,3,4,0
57758000,1,2,0
57759000,2,3,0
57760000,1,4,0
57761000,1,4,0
57762000,2,4,0
57763000,2,3,0
57764000,1,2,0
57765000,2,3,0
57766000,1,3,0
57767000,1,2,0
57768000,1,2,0
57769000,2,4,0
57770000,3,4,0
57771000,3,4,0
57772000,2,4,0
57773000,2,3,0
57774000,2,4,0
57775000,3,4,0
57776000,1,2,0
57777000,1,4,0
57778000,1,2,0
57779000,1,2,0
57780000,1,3,0
57781000,2,3,0
57782000,2,3,0
57783000,2,4,0
57784000,2,3,0
57785000,1,4,0
57786000,1,4,0
57787000,1,2,0
57788000,1,2,0
57789000,3,4,0
57790000,3,4,0
57791000,3,4,0
57792000,3,4,0
57793000,1,3,0
57794000,1,3,0
57795000,3,4,0
57796000,2,4,0
57797000,3,4,0
57798000,3,4,0
57799000,2,3,0
57800000,1,4,0
57801000,1,4,0
57802000,1,3,0
57803000,1,2,0
57804000,1,3,0
57805000,1,2,0
57806000,3,4,0
57807000,2,4,0
57808000,2,4,0
57809000,1,2,0
57810000,3,4,0
57811000,1,4,0
57812000,2,3,0
57813000,2,4,0
57814000,2,4,0
57815000,1,4,0
57816000,2,4,0
57817000,3,4,0
57818000,1,4,0
57819000,2,4,0
57820000,1,3,0
57821000,1,3,0
57822000,1,4,0
57823000,1,3,0
57824000,1,2,0
57825000,2,4,0
57826000,1,3,0
57827000,1,3,0
57828000,2,4,0
57829000,1,2,0
57830000,1,3,0
57831000,2,4,0
57832000,1,4,0
57833000,1,4,0
57834000,1,3,0
57835000,2,4,0
57836000,1,3,0
57837000,2,4,0
57838000,3,4,0
57839000,1,2,0
57840000,3,4,0
57841000,3,4,0
57842000,1,2,0
57843000,1,3,0
57844000,2,3,0
57845000,1,4,0
57846000,1,4,0
57847000,2,4,0
57848000,3,4,0
57849000,2,3,0
57850000,2,4,0
57851000,2,3,0
57852000,2,3,0
57853000,2,3,0
57854000,1,4,0
57855000,1,3,0
57856000,2,3,0
57857000,2,3,0
57858000,2,3,0
57859000,2,3,0
57860000,2,3,0
57861000,3,4,0
57862000,3,4,0
57863000,3,4,0
57864000,3,4,0
57865000,3,4,0
57866000,1,2,0
57867000,1,3,0
57868000,2,3,0
57869000,3,4,0
57870000,1,3,0
57871000,1,4,0
57872000,1,4,0
57873000,1,3,0
57874000,1,3,0
57875000,1,4,0
57876000,1,4,0
57877000,1,2,0
57878000,2,3,0
57879000,3,4,0
57880000,1,4,0
57881000,1,3,0
57882000,2,4,0
57883000,2,4,0
57884000,3,4,0
57885000,1,3,0
57886000,1,4,0
57887000,1,3,0
57888000,2,3,0
57889000,1,4,0
57890000,1,3,0
57891000,1,3,0
57892000,1,4,0
57893000,3,4,0
57894000,1,3,0
57895000,1,4,0
57896000,3,4,0
57897000,2,4,0
57898000,2,3,0
57899000,1,4,0
57900000,2,4,0
57901000,1,2,0
57902000,1,3,0
57903000,2,3,0
57904000,1,3,0
57905000,1,2,0
57906000,2,4,0
57907000,1,2,0
57908000,1,3,0
57909000,2,3,0
57910000,1,4,0
57911000,2,4,0
57912000,2,3,0
57913000,2,3,0
57914000,1,2,0
57915000,2,4,0
57916000,1,3,0
57917000,2,3,0
57918000,2,3,0
57919000,2,3,0
57920000,1,3,0
57921000,3,4,0
57922000,2,3,0
57923000,3,4,0
57924000,1,3,0
57925000,1,3,0
57926000,3,4,0
57927000,1,4,0
57928000,1,2,0
57929000,1,4,0
57930000,1,4,0
57931000,1,4,0
57932000,1,3,0
57933000,2,3,0
57934000,1,3,0
57935000,2,3,0
57936000,1,2,0
57937000,2,4,0
57938000,1,2,0
57939000,2,4,0
57940000,1,3,0
57941000,3,4,0
57942000,2,4,0
57943000,1,3,0
57944000,2,3,0
57945000,1,4,0
57946000,2,3,0
57947000,1,3,0
57948000,2,4,0
57949000,2,3,0
57950000,3,4,0
57951000,1,2,0
57952000,1,2,0
57953000,2,3,0
57954000,1,4,0
57955000,3,4,0
57956000,1,4,0
57957000,1,2,0
57958000,3,4,0
57959000,1,4,0
57960000,2,3,0
57961000,1,3,0
57962000,3,4,0
57963000,2,3,0
57964000,1,4,0
57965000,2,3,0
57966000,2,4,0
57967000,2,4,0
57968000,1,3,0
57969000,2,3,0
57970000,2,4,0
57971000,3,4,0
57972000,2,3,0
57973000,2,4,0
57974000,1,3,0
57975000,1,2,0
57976000,1,4,0
57977000,2,4,0
57978000,1,2,0
57979000,2,4,0
57980000,2,3,0
57981000,2,4,0
57982000,2,3,0
57983000,1,4,0
57984000,1,3,0
57985000,1,3,0
57986000,1,4,0
57987000,1,3,0
57988000,2,4,0
57989000,1,2,0
57990000,1,2,0
57991000,1,3,0
57992000,1,3,0
57993000,1,4,0
57994000,1,4,0
57995000,1,4,0
57996000,1,2,0
57997000,1,4,0
57998000,3,4,0
57999000,1,2,0
58000000,3,4,0
58001000,3,4,0
58002000,1,3,0
58003000,1,4,0
58004000,1,2,0
58005000,1,4,0
58006000,2,3,0
58007000,1,3,0
58008000,3,4,0
58009000,1,4,0
58010000,1,2,0
58011000,2,3,0
58012000,1,3,0
58013000,1,4,0
58014000,3,4,0
58015000,1,4,0
58016000,1,4,0
58017000,2,4,0
58018000,1,3,0
58019000,3,4,0
58020000,3,4,0
58021000,3,4,0
58022000,3,4,0
58023000,1,4,0
58024000,3,4,0
58025000,2,4,0
58026000,1,4,0
58027000,3,4,0
58028000,1,4,0
58029000,2,4,0
58030000,1,2,0
58031000,2,3,0
58032000,3,4,0
58033000,1,4,0
58034000,2,4,0
58035000,1,4,0
58036000,1,2,0
58037000,1,3,0
58038000,2,4,0
58039000,2,4,0
58040000,1,2,0
58041000,1,2,0
58042000,3,4,0
58043000,1,3,0
58044000,2,4,0
58045000,2,4,0
58046000,1,3,0
58047000,1,4,0
58048000,2,3,0
58049000,2,4,0
58050000,1,3,0
58051000,2,3,0
58052000,1,3,0
58053000,3,4,0
58054000,2,3,0
58055000,3,4,0
58056000,3,4,0
58057000,2,4,0
58058000,2,3,0
58059000,1,3,0
58060000,1,2,0
58061000,2,4,0
58062000,1,3,0
58063000,2,4,0
58064000,2,3,0
58065000,3,4,0
58066000,2,4,0
58067000,3,4,0
58068000,2,4,0
58069000,1,4,0
58070000,1,3,0
58071000,2,4,0
58072000,3,4,0
58073000,3,4,0
58074000,2,3,0
58075000,1,2,0
58076000,1,3,0
58077000,1,4,0
58078000,2,4,0
58079000,1,4,0
58080000,1,2,0
58081000,1,2,0
58082000,1,3,0
58083000,1,2,0
58084000,1,4,0
58085000,3,4,0
58086000,2,4,0
58087000,2,4,0
58088000,2,4,0
58089000,2,4,0
58090000,2,4,0
58091000,2,4,0
58092000,1,4,0
58093000,2,3,0
58094000,1,4,0
58095000,1,4,0
58096000,1,4,0
58097000,2,4,0
58098000,1,2,0
58099000,2,4,0
58100000,2,3,0
58101000,1,3,0
58102000,1,2,0
58103000,3,4,0
58104000,2,4,0
58105000,1,2,0
58106000,2,3,0
58107000,1,3,0
58108000,2,4,0
58109000,1,3,0
58110000,1,3,0
58111000,1,4,0
58112000,1,2,0
58113000,3,4,0
58114000,2,3,0
58115000,3,4,0
58116000,1,2,0
58117000,1,3,0
58118000,1,4,0
58119000,2,4,0
58120000,1,4,0
58121000,1,3,0
58122000,2,4,0
58123000,3,4,0
58124000,1,2,0
58125000,3,4,0
58126000,1,2,0
58127000,1,4,0
58128000,1,3,0
58129000,1,4,0
58130000,1,2,0
58131000,1,4,0
58132000,2,3,0
58133000,1,4,0
58134000,1,3,0
58135000,1,2,0
58136000,1,4,0
58137000,1,2,0
58138000,1,4,0
58139000,3,4,0
58140000,1,4,0
58141000,1,2,0
58142000,1,3,0
58143000,1,3,0
58144000,1,3,0
58145000,1,3,0
58146000,2,3,0
58147000,1,4,0
58148000,2,4,0
58149000,1,2,0
58150000,2,3,0
58151000,1,2,0
58152000,1,3,0
58153000,2,3,0
58154000,2,4,0
58155000,2,4,0
58156000,3,4,0
58157000,2,4,0
58158000,3,4,0
58159000,1,2,0
58160000,2,4,0
58161000,2,4,0
58162000,2,3,0
58163000,3,4,0
58164000,1,2,0
58165000,1,4,0
58166000,1,3,0
58167000,1,2,0
58168000,2,3,0
58169000,2,3,0
58170000,1,2,0
58171000,1,4,0
58172000,2,4,0
58173000,1,3,0
58174000,1,2,0
58175000,2,3,0
58176000,1,4,0
58177000,1,2,0
58178000,2,3,0
58179000,1,4,0
58180000,1,3,0
58181000,2,4,0
58182000,3,4,0
58183000,3,4,0
58184000,1,2,0
58185000,1,3,0
58186000,1,3,0
58187000,1,3,0
58188000,1,4,0
58189000,2,3,0
58190000,1,3,0
58191000,1,2,0
58192000,1,4,0
58193000,3,4,0
58194000,2,4,0
58195000,2,3,0
58196000,2,4,0
58197000,3,4,0
58198000,1,3,0
58199000,1,4,0
58200000,1,3,0
58201000,3,4,0
58202000,2,3,0
58203000,1,4,0
58204000,2,3,0
58205000,2,3,0
58206000,3,4,0
58207000,2,4,0
58208000,1,4,0
58209000,1,4,0
58210000,2,3,0
58211000,1,3,0
58212000,2,3,0
58213000,3,4,0
58214000,2,4,0
58215000,2,3,0
58216000,1,3,0
58217000,3,4,0
58218000,2,4,0
58219000,3,4,0
58220000,1,4,0
58221000,2,3,0
58222000,1,3,0
58223000,1,3,0
58224000,1,3,0
58225000,1,2,0
58226000,3,4,0
58227000,2,3,0
58228000,1,4,0
58229000,1,4,0
58230000,2,3,0
58231000,3,4,0
58232000,1,2,0
58233000,1,2,0
58234000,1,4,0
58235000,2,4,0
58236000,3,4,0
58237000,1,4,0
58238000,1,3,0
58239000,2,4,0
58240000,1,3,0
58241000,3,4,0
58242000,1,3,0
58243000,2,4,0
58244000,2,3,0
58245000,1,3,0
58246000,3,4,0
58247000,3,4,0
58248000,3,4,0
58249000,1,3,0
58250000,2,3,0
58251000,1,4,0
58252000,2,4,0
58253000,1,2,0
58254000,1,4,0
58255000,2,3,0
58256000,1,2,0
58257000,1,2,0
58258000,2,3,0
58259000,1,3,0
58260000,1,3,0
58261000,1,4,0
58262000,1,3,0
58263000,2,4,0
58264000,1,4,0
58265000,1,3,0
58266000,1,2,0
58267000,2,3,0
58268000,1,3,0
58269000,3,4,0
58270000,3,4,0
58271000,1,2,0
58272000,1,3,0
58273000,1,2,0
58274000,1,3,0
58275000,1,2,0
58276000,1,3,0
58277000,1,4,0
58278000,1,3,0
58279000,1,4,0
58280000,2,3,0
58281000,1,4,0
58282000,2,4,0
58283000,1,3,0
58284000,2,3,0
58285000,1,4,0
58286000,1,2,0
58287000,3,4,0
58288000,2,3,0
58289000,2,3,0
58290000,2,3,0
58291000,1,3,0
58292000,2,3,0
58293000,2,4,0
58294000,2,3,0
58295000,2,4,0
58296000,3,4,0
58297000,1,4,0
58298000,1,3,0
